AG-X,AG-Y,AG-Z,Acc-X,Acc-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
1.7213194,6.443837,-0.9482821,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
-1.7473335,9.86937,10.454196,1.533493,-3.4946346,0.012607217,0.15652731,9.774962,-0.7720068,-3.6907756,1.3140097,-0.35248205,0.6878923,0.28031054,0.24818908,0.6217977
2.9621773,11.253958,-4.622946,3.1930337,2.160203,-2.7888381,0.46336162,9.343821,-2.9408684,-2.4050026,-0.09746456,-0.35141677,0.7585012,0.28043514,0.23201728,0.54055536
-0.7651874,13.879402,-1.963965,1.8146833,-3.5468903,-3.7039976,-1.428884,9.636636,1.1242517,-3.6439042,1.792313,-0.6603432,0.5778722,0.30075607,0.23449145,0.72154224
0.24091363,8.077553,-0.31587577,1.9952252,-4.9852057,-1.9823972,-1.2816536,9.650067,1.1848923,-3.607685,1.5259972,-0.52505475,0.57016134,0.30686674,0.27172294,0.71198
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.308346,1.6527635,-0.43770313,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.2369735,1.7092224,-0.42065892,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
0.8206194,5.423363,1.9598289,2.1652026,-6.143094,-0.9319184,-1.2362849,9.576271,1.713774,-3.166666,1.7688773,-0.408941,0.5643339,0.30683717,0.27687046,0.7146474
-0.089662395,4.570573,5.2464256,1.1347,-3.8761115,0.3355055,-1.1422322,8.573711,4.6213803,-3.166666,1.7688773,-0.408941,0.74888474,0.2966165,0.2087744,0.5546202
-0.4441932,5.121533,6.003397,1.1347,-3.8761115,0.3355055,-1.1422322,8.573711,4.6213803,2.4291632,-2.9321308,0.38574558,0.38000402,0.3451658,0.48318967,0.7092145
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
-4.7321,9.107609,7.857497,-1.490299,-4.0515604,-2.2375183,-2.0896168,7.0301986,6.510008,0.49677518,2.8352058,0.23660865,0.24425139,0.33025944,0.5774804,0.70553976
